IsCanceled,LeadTime,ArrivalDateYear,ArrivalDateMonth,ArrivalDateWeekNumber,ArrivalDateDayOfMonth,StaysInWeekendNights,StaysInWeekNights,Adults,Children,Babies,Meal,Country,MarketSegment,DistributionChannel,IsRepeatedGuest,PreviousCancellations,PreviousBookingsNotCanceled,ReservedRoomType,AssignedRoomType,BookingChanges,DepositType,Agent,Company,DaysInWaitingList,CustomerType,ADR,RequiredCarParkingSpaces,TotalOfSpecialRequests,ReservationStatus,ReservationStatusDate
1,181,2016,October,43,16,2,1,2,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,Non Refund     ,11,       NULL,0,Transient,37,0,0,Canceled,2016-07-18
0,47,2017,March,12,20,1,4,1,0,0,BB       ,GBR,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,91,       NULL,0,Transient,50.5,0,0,Check-Out,2017-03-25
1,72,2016,July,29,14,2,5,2,1,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,5,       NULL,0,Transient,128,0,0,Canceled,2016-05-04
0,304,2016,June,26,20,4,10,2,0,0,BB       ,GBR,Offline TA/TO,TA/TO,0,0,0,E               ,E               ,0,No Deposit     ,40,       NULL,0,Contract,85.3,0,0,Check-Out,2016-07-04
1,40,2016,March,13,26,2,1,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,E               ,E               ,0,No Deposit     ,240,       NULL,0,Transient,73.67,0,0,Canceled,2016-03-15
0,1,2016,April,18,29,0,1,2,0,0,BB       ,ESP,Online TA,TA/TO,0,0,0,A               ,D               ,0,No Deposit     ,240,       NULL,0,Transient,65,1,0,Check-Out,2016-04-30
1,35,2016,June,24,7,0,3,2,0,0,BB       ,DEU,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,240,       NULL,0,Transient,115.67,0,0,Canceled,2016-05-04
1,383,2016,October,41,6,1,3,2,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,315,       NULL,0,Transient-Party,48,0,0,Canceled,2016-03-04
1,208,2016,October,44,28,2,7,2,0,0,BB       ,DEU,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,240,       NULL,0,Transient,43,0,0,Canceled,2016-04-27
1,51,2017,August,35,27,2,0,2,2,0,BB       ,USA,Online TA,TA/TO,0,0,0,G               ,G               ,0,No Deposit     ,240,       NULL,0,Transient,290,0,1,Canceled,2017-07-07
1,20,2016,October,44,27,2,3,2,0,0,BB       ,FRA,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,240,       NULL,0,Transient,88,0,1,Canceled,2016-10-12
1,44,2017,February,8,23,0,1,2,0,0,BB       ,PRT,Complementary,Direct,0,0,0,A               ,A               ,0,No Deposit     ,       NULL,       NULL,0,Transient,0,0,0,Canceled,2017-01-11
0,51,2015,September,40,27,2,5,2,0,0,BB       ,GBR,Offline TA/TO,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,243,       NULL,0,Contract,55.43,0,1,Check-Out,2015-10-04
1,16,2017,May,21,25,0,3,2,1,0,BB       ,USA,Direct,Direct,0,0,0,F               ,F               ,0,No Deposit     ,250,       NULL,0,Transient,190,0,0,Canceled,2017-05-10
0,220,2016,September,40,25,2,5,1,0,0,HB       ,GBR,Offline TA/TO,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,243,       NULL,0,Contract,59.75,0,0,Check-Out,2016-10-02
1,103,2017,March,13,27,1,1,2,0,0,BB       ,PRT,Groups,Corporate,0,0,0,D               ,D               ,0,Non Refund     ,495,       NULL,0,Transient,65,0,0,Canceled,2016-12-23
0,4,2015,October,44,31,0,1,2,0,0,BB       ,PRT,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,330,       NULL,0,Transient,44.5,0,0,Check-Out,2015-11-01
1,40,2016,February,10,28,2,1,2,2,0,BB       ,PRT,Online TA,TA/TO,0,0,0,G               ,G               ,0,No Deposit     ,240,       NULL,0,Transient,79.33,0,0,Canceled,2016-01-20
1,152,2016,August,32,2,0,5,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,240,       NULL,0,Transient,162,0,1,Canceled,2016-07-13
1,11,2015,December,52,23,0,4,2,0,0,BB       ,PRT,Online TA,TA/TO,0,1,0,D               ,D               ,0,No Deposit     ,240,       NULL,0,Transient,52,0,2,Canceled,2015-12-14
1,157,2016,October,40,1,2,2,2,0,0,BB       ,PRT,Offline TA/TO,TA/TO,0,0,0,D               ,D               ,0,Non Refund     ,96,       NULL,0,Transient,52,0,0,Canceled,2016-05-09
1,315,2017,July,28,9,3,5,3,1,0,BB       ,BEL,Online TA,TA/TO,0,0,0,H               ,H               ,0,No Deposit     ,240,       NULL,0,Transient,242.75,0,0,Canceled,2016-08-29
1,2,2017,February,8,22,0,4,1,0,0,BB       ,PRT,Groups,Direct,0,0,0,A               ,A               ,0,No Deposit     ,       NULL,       NULL,0,Transient-Party,36,0,0,Canceled,2017-02-20
0,43,2015,September,39,23,0,2,2,0,0,BB       ,CN,Online TA,TA/TO,0,0,0,A               ,D               ,0,No Deposit     ,240,       NULL,0,Transient,91,0,2,Check-Out,2015-09-25
1,297,2017,May,21,26,0,2,2,0,0,BB       ,PRT,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,8,       NULL,0,Transient,64.8,0,0,Canceled,2016-08-02
0,7,2017,February,9,28,0,1,2,0,0,HB       ,PRT,Online TA,TA/TO,0,0,0,E               ,E               ,0,No Deposit     ,240,       NULL,0,Transient,100,0,1,Check-Out,2017-03-01
1,213,2016,May,21,16,1,1,2,0,0,HB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,298,       NULL,0,Transient-Party,85,0,0,Canceled,2016-04-19
1,386,2016,October,43,20,1,3,2,0,0,BB       ,PRT,Groups,Corporate,0,0,0,A               ,A               ,0,No Deposit     ,       NULL,       NULL,0,Transient-Party,49,0,0,Canceled,2016-09-14
0,82,2015,August,34,17,1,3,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,240,       NULL,0,Transient,134,0,0,Check-Out,2015-08-21
1,59,2016,May,20,8,2,0,1,0,0,BB       ,PRT,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,171,       NULL,0,Transient,35.1,0,0,Canceled,2016-03-11
1,0,2017,May,18,4,0,1,2,0,0,HB       ,CN,Online TA,TA/TO,0,0,0,E               ,E               ,0,No Deposit     ,240,       NULL,0,Transient,137,0,0,No-Show,2017-05-04
0,386,2016,October,43,20,2,3,2,0,0,BB       ,GBR,Groups,Corporate,0,0,0,A               ,A               ,2,No Deposit     ,       NULL,       NULL,0,Transient-Party,49,0,0,Check-Out,2016-10-25
0,12,2016,August,34,16,0,2,2,0,0,BB       ,USA,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,240,       NULL,0,Transient,221,0,0,Check-Out,2016-08-18
1,148,2017,June,25,19,1,5,2,0,0,BB       ,CHE,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,240,       NULL,0,Transient,110,0,0,Canceled,2017-01-22
0,11,2017,February,8,20,1,2,1,0,0,BB       ,PRT,Corporate,Corporate,0,0,3,A               ,A               ,0,No Deposit     ,94,       NULL,0,Transient,35,0,0,Check-Out,2017-02-23
1,180,2016,July,28,9,2,5,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,240,       NULL,0,Transient,81,0,0,Canceled,2016-01-23
1,175,2017,April,14,6,0,3,2,0,0,BB       ,IRL,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,240,       NULL,0,Transient,60,0,0,Canceled,2017-02-22
1,320,2017,June,25,20,2,8,2,0,0,HB       ,SWE,Online TA,TA/TO,0,0,0,E               ,E               ,0,No Deposit     ,240,       NULL,0,Transient,135.9,0,1,Canceled,2016-09-09
0,123,2016,February,9,27,1,1,2,0,0,FB       ,ESP,Groups,Direct,0,0,0,A               ,C               ,0,No Deposit     ,38,       NULL,0,Transient-Party,64,0,0,Check-Out,2016-02-29
0,23,2017,August,34,25,0,2,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,240,       NULL,0,Transient,240,0,2,Check-Out,2017-08-27
1,54,2015,December,53,30,0,4,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,240,       NULL,0,Transient,107.75,0,2,Canceled,2015-12-15
0,0,2016,February,10,29,1,2,1,0,0,BB       ,PRT,Corporate,Corporate,1,0,1,A               ,D               ,1,No Deposit     ,       NULL,99,0,Transient,38,0,0,Check-Out,2016-03-03
0,150,2016,July,31,30,2,5,3,0,0,HB       ,PRT,Direct,Direct,0,0,0,C               ,C               ,0,No Deposit     ,       NULL,       NULL,0,Transient,204,0,3,Check-Out,2016-08-06
1,10,2017,April,14,3,1,0,1,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,314,       NULL,0,Transient,80,0,0,Canceled,2017-04-03
1,468,2016,May,20,12,0,2,2,0,0,HB       ,PRT,Groups,TA/TO,0,1,0,A               ,A               ,0,No Deposit     ,249,       NULL,0,Transient-Party,67,0,0,Canceled,2015-07-30
0,30,2016,May,20,8,2,0,2,0,0,BB       ,PRT,Corporate,Corporate,0,0,0,A               ,D               ,1,No Deposit     ,       NULL,135,0,Transient,50,1,0,Check-Out,2016-05-10
0,35,2015,November,45,6,4,7,1,0,0,BB       ,AUT,Corporate,Corporate,0,0,0,A               ,A               ,2,No Deposit     ,185,281,0,Transient-Party,36,0,0,Check-Out,2015-11-17
0,230,2017,August,31,1,0,3,2,0,0,BB       ,CN,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,240,       NULL,0,Transient-Party,178.75,0,3,Check-Out,2017-08-04
0,18,2017,January,5,30,1,1,1,0,0,BB       ,ITA,Online TA,TA/TO,0,0,0,A               ,D               ,0,No Deposit     ,240,268,0,Transient-Party,53,0,1,Check-Out,2017-02-01
1,211,2016,May,20,14,1,1,2,0,0,HB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,298,       NULL,0,Transient-Party,85,0,0,Canceled,2016-04-12
0,0,2017,April,16,19,0,1,2,0,0,BB       ,FRA,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,240,       NULL,0,Transient,80.75,1,1,Check-Out,2017-04-20
1,53,2016,February,8,17,0,4,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,G               ,G               ,0,No Deposit     ,240,       NULL,0,Transient,98,0,0,Canceled,2015-12-31
1,147,2017,July,29,21,1,2,2,0,0,BB       ,SYC,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,240,       NULL,0,Transient,175,0,1,Canceled,2017-04-05
1,181,2016,October,44,27,2,5,2,0,0,BB       ,IRL,Online TA,TA/TO,0,0,0,D               ,D               ,6,No Deposit     ,240,       NULL,0,Transient-Party,55.25,0,1,Canceled,2016-07-25
0,70,2015,August,34,17,1,3,2,0,0,BB       ,ESP,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,147,       NULL,0,Transient,87.91,0,1,Check-Out,2015-08-21
1,129,2015,November,47,20,1,2,1,0,0,HB       ,PRT,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,1,No Deposit     ,177,       NULL,0,Transient,22.5,0,0,Canceled,2015-09-17
1,108,2017,January,2,14,2,1,2,0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,E               ,E               ,0,No Deposit     ,240,       NULL,0,Transient,55.8,0,2,Canceled,2016-09-30
1,53,2017,March,10,5,2,5,1,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,298,       NULL,0,Transient-Party,30,0,0,Canceled,2017-01-11
0,132,2016,June,24,6,2,5,2,0,0,BB       ,GBR,Direct,Direct,0,0,0,E               ,F               ,1,No Deposit     ,250,       NULL,0,Transient,98.72,0,1,Check-Out,2016-06-13
0,84,2015,September,39,24,2,8,2,0,0,BB       ,GBR,Offline TA/TO,TA/TO,0,0,0,E               ,E               ,0,No Deposit     ,40,       NULL,0,Contract,83.8,0,1,Check-Out,2015-10-04
0,164,2017,May,22,28,2,2,2,0,0,BB       ,BEL,Direct,Direct,1,0,4,D               ,D               ,0,No Deposit     ,       NULL,       NULL,0,Transient,90,1,1,Check-Out,2017-06-01
1,159,2017,July,29,22,2,5,2,0,0,HB       ,ESP,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,240,       NULL,0,Transient,212,0,0,Canceled,2017-02-16
0,0,2015,December,53,27,2,0,2,0,0,BB       ,PRT,Direct,Direct,0,0,0,A               ,A               ,0,No Deposit     ,250,       NULL,0,Group,50,0,0,Check-Out,2015-12-29
0,13,2016,March,14,29,0,2,1,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,D               ,0,No Deposit     ,184,       NULL,0,Transient,30.6,0,0,Check-Out,2016-03-31
0,76,2015,August,34,16,2,4,2,0,0,BB       ,PRT,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,142,       NULL,0,Transient,119.2,0,0,Check-Out,2015-08-22
1,134,2016,July,29,12,0,3,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,240,       NULL,0,Transient,140,0,2,Canceled,2016-03-26
0,15,2017,August,32,7,1,2,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,I               ,0,No Deposit     ,240,       NULL,0,Transient,231.67,0,2,Check-Out,2017-08-10
0,6,2016,April,18,25,1,1,2,0,0,BB       ,ESP,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,240,       NULL,0,Transient,77,0,1,Check-Out,2016-04-27
0,1,2015,October,41,6,0,1,1,0,0,BB       ,NULL,Offline TA/TO,TA/TO,0,0,1,A               ,D               ,0,No Deposit     ,142,       NULL,0,Transient,37,0,0,Check-Out,2015-10-07
0,1,2016,March,14,28,1,2,2,0,0,BB       ,BEL,Online TA,TA/TO,0,0,0,E               ,E               ,0,No Deposit     ,240,       NULL,0,Transient,74,1,1,Check-Out,2016-03-31
1,81,2016,March,11,9,0,3,2,0,0,HB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,1,No Deposit     ,115,       NULL,0,Transient-Party,59,0,0,Canceled,2016-02-25
0,15,2016,July,30,18,1,4,2,0,0,BB       ,ESP,Online TA,TA/TO,0,0,0,D               ,C               ,0,No Deposit     ,5,       NULL,0,Transient,167.2,1,0,Check-Out,2016-07-23
1,52,2016,August,36,29,2,5,2,2,0,BB       ,GBR,Online TA,TA/TO,0,0,0,G               ,G               ,0,No Deposit     ,240,       NULL,0,Transient,247.57,0,0,Canceled,2016-07-08
0,127,2015,August,35,28,2,3,2,0,0,BB       ,PRT,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,147,       NULL,0,Transient,97.74,0,1,Check-Out,2015-09-02
0,52,2015,December,49,3,2,5,2,0,0,HB       ,GBR,Direct,Direct,0,0,0,F               ,F               ,0,No Deposit     ,250,       NULL,0,Transient,87.53,0,0,Check-Out,2015-12-10
1,76,2016,November,49,29,0,2,2,0,0,BB       ,PRT,Groups,Corporate,0,0,0,E               ,E               ,0,No Deposit     ,       NULL,       NULL,0,Transient-Party,50,0,0,Canceled,2016-11-17
0,63,2017,April,16,17,1,4,2,0,0,BB       ,ESP,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,240,       NULL,0,Transient,90,0,1,Check-Out,2017-04-22
1,267,2017,April,17,28,2,3,2,0,0,BB       ,FIN,Online TA,TA/TO,0,0,0,E               ,E               ,1,No Deposit     ,240,       NULL,0,Transient,81,0,1,Canceled,2016-10-22
1,72,2016,February,8,17,0,3,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,E               ,E               ,0,No Deposit     ,242,       NULL,0,Transient,68,0,2,Canceled,2015-12-20
1,222,2015,September,38,15,1,5,2,0,0,FB       ,PRT,Groups,Corporate,0,25,0,A               ,A               ,0,Non Refund     ,252,       NULL,0,Transient,49.95,0,0,Canceled,2015-03-03
0,143,2017,March,12,20,2,5,2,0,0,HB       ,FRA,Offline TA/TO,TA/TO,0,0,0,A               ,C               ,1,No Deposit     ,464,       NULL,0,Transient,48,0,1,Check-Out,2017-03-27
1,140,2016,February,7,12,0,2,2,0,0,HB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,Non Refund     ,       NULL,       NULL,0,Transient,50,0,0,Canceled,2015-12-11
0,89,2015,July,30,20,2,5,2,0,0,BB       ,GBR,Offline TA/TO,TA/TO,0,0,0,E               ,E               ,0,No Deposit     ,241,       NULL,0,Transient,121.01,0,1,Check-Out,2015-07-27
1,101,2016,April,18,29,2,5,2,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,95,       NULL,0,Transient-Party,47,0,0,Canceled,2016-03-28
0,171,2017,March,10,5,2,5,2,0,0,HB       ,DEU,Groups,TA/TO,0,0,0,E               ,E               ,0,No Deposit     ,298,       NULL,0,Transient-Party,73,0,0,Check-Out,2017-03-12
1,113,2016,January,1,2,0,1,2,0,0,HB       ,PRT,Groups,Direct,0,0,0,A               ,A               ,0,Non Refund     ,305,       NULL,0,Transient,72,0,0,Canceled,2015-11-16
0,6,2016,September,36,2,1,2,1,0,0,BB       ,IRL,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,240,       NULL,0,Transient-Party,150,0,2,Check-Out,2016-09-05
1,63,2015,July,31,28,0,3,2,2,0,BB       ,PRT,Online TA,TA/TO,0,0,0,G               ,G               ,0,No Deposit     ,240,       NULL,0,Transient,195,0,0,Canceled,2015-07-07
1,91,2016,November,47,18,0,2,2,0,0,BB       ,ESP,Online TA,TA/TO,0,0,0,A               ,A               ,2,No Deposit     ,240,       NULL,0,Transient,37.8,0,1,Canceled,2016-11-05
0,2,2016,December,53,29,0,2,1,0,0,BB       ,PRT,Direct,Direct,0,0,0,A               ,A               ,0,No Deposit     ,250,       NULL,0,Transient-Party,75,0,0,Check-Out,2016-12-31
0,30,2016,March,11,7,1,5,2,0,0,Undefined,ESP,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,38,       NULL,0,Transient-Party,65.4,0,0,Check-Out,2016-03-13
0,6,2016,February,9,21,2,2,2,0,0,BB       ,GBR,Offline TA/TO,TA/TO,0,0,0,E               ,E               ,0,No Deposit     ,171,       NULL,0,Transient,47,0,0,Check-Out,2016-02-25
0,0,2016,April,17,18,1,0,1,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,314,       NULL,0,Transient,52,1,0,Check-Out,2016-04-19
0,83,2017,August,32,7,1,5,2,0,0,BB       ,ITA,Online TA,TA/TO,1,0,0,A               ,A               ,0,No Deposit     ,240,       NULL,0,Transient,230,0,2,Check-Out,2017-08-13
0,124,2016,July,30,17,2,1,3,0,0,FB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,4,No Deposit     ,314,       NULL,0,Transient,217.08,1,1,Check-Out,2016-07-20
1,222,2016,November,48,26,2,1,2,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,Non Refund     ,11,       NULL,0,Transient,30,0,0,Canceled,2016-10-18
0,32,2017,March,13,29,0,4,2,0,0,BB       ,GBR,Offline TA/TO,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,171,       NULL,0,Transient,60,0,0,Check-Out,2017-04-02
0,0,2015,November,48,25,0,1,1,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,240,       NULL,0,Transient,40,0,0,Check-Out,2015-11-26
1,93,2015,December,51,19,0,1,2,0,0,FB       ,PRT,Groups,Direct,0,0,0,A               ,A               ,0,Non Refund     ,       NULL,       NULL,0,Transient,80,0,0,Canceled,2015-11-09
1,211,2016,November,45,5,2,1,2,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,Non Refund     ,11,       NULL,0,Transient,30,0,0,Canceled,2016-07-18
1,34,2017,February,7,16,2,5,2,0,0,BB       ,GBR,Direct,Direct,0,0,0,A               ,C               ,1,No Deposit     ,250,       NULL,0,Transient,39.6,0,0,Canceled,2017-02-16
0,6,2017,March,11,15,0,1,1,0,0,BB       ,PRT,Corporate,Corporate,1,0,1,A               ,D               ,0,No Deposit     ,       NULL,167,0,Transient,35,0,1,Check-Out,2017-03-16
0,3,2016,January,2,9,2,1,2,0,0,BB       ,PRT,Corporate,Corporate,0,0,0,A               ,D               ,0,No Deposit     ,       NULL,       NULL,0,Transient,43,0,2,Check-Out,2016-01-12
1,30,2016,June,23,1,0,3,1,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,240,       NULL,0,Transient,90,0,0,Canceled,2016-05-31
1,16,2017,August,31,5,1,1,2,0,0,BB       ,ESP,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,240,       NULL,0,Transient,214,0,1,Canceled,2017-07-24
1,106,2017,May,18,5,2,3,2,0,0,BB       ,IRL,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,240,       NULL,0,Transient,85,0,1,Canceled,2017-03-20
1,203,2016,May,20,10,0,2,2,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,248,       NULL,0,Transient-Party,46,0,0,Canceled,2016-03-29
0,115,2015,October,44,25,2,4,2,0,0,BB       ,IRL,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,8,       NULL,0,Contract,36,0,2,Check-Out,2015-10-31
1,11,2015,August,33,15,2,3,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,240,       NULL,0,Transient,158.4,0,2,Canceled,2015-08-06
1,119,2015,July,31,29,0,4,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,240,       NULL,0,Transient,108.54,0,1,Canceled,2015-04-04
1,227,2016,August,34,20,2,5,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,240,       NULL,0,Transient,126,0,0,Canceled,2016-05-24
1,336,2015,September,37,7,1,2,50,0,0,BB       ,PRT,Direct,Direct,0,0,0,A               ,A               ,0,No Deposit     ,       NULL,       NULL,0,Group,0,0,0,Canceled,2015-01-18
1,80,2015,August,34,22,3,6,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,240,       NULL,0,Transient,151.89,0,2,Canceled,2015-06-27
1,17,2016,October,43,22,2,2,2,0,0,BB       ,SWE,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,240,       NULL,0,Transient,95,0,0,Canceled,2016-10-11
0,16,2016,January,1,2,0,1,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,240,       NULL,0,Transient,62,1,2,Check-Out,2016-01-03
