IsCanceled,LeadTime,ArrivalDateYear,ArrivalDateMonth,ArrivalDateWeekNumber,ArrivalDateDayOfMonth,StaysInWeekendNights,StaysInWeekNights,Adults,Children,Babies,Meal,Country,MarketSegment,DistributionChannel,IsRepeatedGuest,PreviousCancellations,PreviousBookingsNotCanceled,ReservedRoomType,AssignedRoomType,BookingChanges,DepositType,Agent,Company,DaysInWaitingList,CustomerType,ADR,RequiredCarParkingSpaces,TotalOfSpecialRequests,ReservationStatus,ReservationStatusDate
0,9,2016,October,44,29,2,1,2,0,0,BB       ,DEU,Direct,Direct,0,0,0,A               ,A               ,0,No Deposit     ,14,       NULL,0,Transient,105,0,1,Check-Out,2016-11-01
0,186,2016,November,48,24,0,3,2,0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,1,No Deposit     ,15,       NULL,0,Transient,64.56,0,0,Check-Out,2016-11-27
1,101,2016,June,27,27,1,5,1,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,Non Refund     ,       NULL,       NULL,0,Transient,140,0,0,Canceled,2016-05-06
0,53,2016,March,12,17,0,3,2,0,0,BB       ,FRA,Direct,Direct,0,0,0,D               ,D               ,0,No Deposit     ,14,       NULL,0,Transient-Party,101.4,0,0,Check-Out,2016-03-20
0,23,2016,January,3,11,1,0,2,0,0,SC       ,USA,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,11,       NULL,0,Transient,62,0,0,Check-Out,2016-01-12
0,16,2017,June,22,1,1,3,2,0,0,SC       ,BRA,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Transient,135,0,1,Check-Out,2017-06-05
0,88,2016,March,12,17,2,7,2,0,0,BB       ,BRA,Online TA,TA/TO,0,0,0,A               ,D               ,2,No Deposit     ,9,       NULL,0,Transient,85.51,0,1,Check-Out,2016-03-26
1,309,2016,May,20,13,1,2,2,0,0,HB       ,PRT,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,3,       NULL,215,Transient-Party,101,0,0,Canceled,2016-02-09
0,185,2016,May,19,6,0,2,2,0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,7,       NULL,0,Transient,81.77,0,2,Check-Out,2016-05-08
0,201,2016,August,35,25,0,3,1,2,0,BB       ,ITA,Online TA,TA/TO,0,0,0,A               ,D               ,1,No Deposit     ,9,       NULL,0,Transient,121.5,0,1,Check-Out,2016-08-28
1,104,2016,July,29,16,1,1,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,7,       NULL,0,Transient,105.3,0,0,Canceled,2016-04-04
0,71,2016,June,25,17,0,2,2,0,0,BB       ,CN,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,168,       NULL,0,Transient,80.75,0,0,Check-Out,2016-06-19
0,18,2016,November,48,20,2,2,2,0,0,SC       ,BRA,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,7,       NULL,0,Transient,61.53,0,1,Check-Out,2016-11-24
0,2,2017,January,3,18,0,2,2,0,0,BB       ,CZE,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,1,       NULL,0,Transient,75,0,0,Check-Out,2017-01-20
0,67,2016,March,11,10,1,3,2,0,0,BB       ,DEU,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Transient-Party,75.95,0,0,Check-Out,2016-03-14
1,11,2016,November,47,18,6,14,2,0,0,SC       ,AGO,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Transient,75.86,0,0,Canceled,2016-11-10
0,10,2016,June,25,14,0,5,3,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,9,       NULL,0,Transient,169,0,2,Check-Out,2016-06-19
1,21,2016,August,34,15,2,5,2,0,0,BB       ,PRT,Direct,Direct,0,0,0,D               ,D               ,0,No Deposit     ,       NULL,       NULL,0,Transient,137.7,0,1,Canceled,2016-08-12
1,77,2017,April,16,16,2,2,2,0,0,BB       ,NLD,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Transient,126,0,0,Canceled,2017-03-04
0,6,2017,January,4,25,0,1,2,0,0,SC       ,AGO,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Transient,88,0,0,Check-Out,2017-01-26
0,1,2017,February,9,27,1,1,1,0,0,BB       ,KOR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Transient,98,0,0,Check-Out,2017-03-01
0,101,2017,June,24,14,0,2,2,0,0,SC       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,7,       NULL,0,Transient,100.8,0,1,Check-Out,2017-06-16
0,38,2016,October,42,15,2,1,2,0,0,BB       ,FRA,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,7,       NULL,0,Transient,111.8,0,1,Check-Out,2016-10-18
1,12,2016,January,5,29,2,2,1,0,0,BB       ,AGO,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Transient,77,0,0,No-Show,2016-01-29
1,28,2017,February,7,12,2,2,2,0,0,SC       ,ESP,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Transient,74.8,0,0,Canceled,2017-01-20
0,74,2015,September,38,18,0,2,2,0,0,HB       ,PRT,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,6,       NULL,0,Transient-Party,109,0,0,Check-Out,2015-09-20
1,164,2017,May,20,15,1,2,1,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,Non Refund     ,       NULL,       NULL,0,Transient,160,0,0,Canceled,2017-01-31
0,395,2017,May,20,17,0,3,2,0,0,BB       ,CN,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,229,       NULL,0,Transient-Party,112.67,0,1,Check-Out,2017-05-20
0,1,2016,May,20,11,0,1,2,0,0,BB       ,ESP,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,159,       NULL,0,Transient,141,0,0,Check-Out,2016-05-12
1,108,2017,April,17,28,1,2,2,0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Transient,117,0,2,Canceled,2017-01-19
1,292,2015,August,32,5,0,2,2,0,0,BB       ,PRT,Groups,TA/TO,0,1,0,A               ,A               ,0,Non Refund     ,1,       NULL,0,Transient-Party,62,0,0,Canceled,2015-07-02
0,51,2017,April,15,9,2,0,3,0,0,HB       ,ESP,Online TA,TA/TO,0,0,0,E               ,E               ,0,No Deposit     ,9,       NULL,0,Transient,205.2,1,3,Check-Out,2017-04-11
0,2,2016,August,32,1,1,0,2,0,0,BB       ,NLD,Online TA,TA/TO,0,0,0,A               ,A               ,1,No Deposit     ,9,       NULL,0,Transient,109,0,0,Check-Out,2016-08-02
0,70,2017,July,27,6,0,3,2,0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,D               ,D               ,4,No Deposit     ,9,       NULL,0,Transient,150,0,2,Check-Out,2017-07-09
1,148,2017,May,18,4,0,2,2,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,Non Refund     ,171,       NULL,0,Transient,95,0,0,Canceled,2016-12-07
1,608,2017,March,10,9,0,2,2,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,Non Refund     ,1,       NULL,0,Transient,62,0,0,Canceled,2015-10-21
1,30,2017,August,35,30,0,3,2,0,0,BB       ,CHN,Online TA,TA/TO,0,0,0,D               ,D               ,4,No Deposit     ,9,       NULL,0,Transient,166.33,0,1,Canceled,2017-08-17
1,147,2016,December,50,5,1,2,2,0,0,BB       ,ESP,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Transient,90,0,0,Canceled,2016-07-12
1,102,2016,December,50,9,0,2,2,1,0,BB       ,DEU,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Transient,109.8,0,1,Canceled,2016-09-03
0,140,2016,September,38,12,1,2,2,0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,7,       NULL,0,Transient,110.19,0,3,Check-Out,2016-09-15
0,116,2016,December,52,23,2,4,2,0,0,BB       ,SWE,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Transient,88.4,0,1,Check-Out,2016-12-29
1,9,2016,April,15,7,0,2,1,0,0,BB       ,CHN,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Transient,95,0,0,Canceled,2016-04-02
1,27,2017,January,4,24,0,4,2,0,0,BB       ,AGO,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Transient,82.88,0,1,Canceled,2017-01-09
1,127,2017,March,10,11,1,1,2,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,Non Refund     ,58,       NULL,0,Transient,80,0,0,Canceled,2017-01-10
1,37,2017,March,11,15,0,2,2,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,Non Refund     ,378,       NULL,0,Transient,110,0,0,Canceled,2017-02-06
0,54,2016,June,24,9,2,3,2,2,0,BB       ,FRA,Online TA,TA/TO,0,0,0,F               ,F               ,0,No Deposit     ,9,       NULL,0,Transient,198.9,0,2,Check-Out,2016-06-14
0,17,2015,September,39,26,2,1,2,0,0,BB       ,ITA,Groups,TA/TO,0,0,0,A               ,A               ,2,No Deposit     ,1,       NULL,0,Transient-Party,170,0,0,Check-Out,2015-09-29
0,61,2015,November,47,21,2,1,3,0,0,BB       ,GBR,Offline TA/TO,TA/TO,0,0,0,D               ,D               ,1,No Deposit     ,28,       NULL,0,Transient,90,0,0,Check-Out,2015-11-24
1,288,2016,April,17,21,0,2,2,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,Non Refund     ,1,       NULL,0,Transient,62,0,0,Canceled,2015-10-21
1,229,2016,October,43,22,2,2,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,Non Refund     ,10,       NULL,0,Transient,89.25,0,0,Canceled,2016-03-07
0,5,2015,November,46,10,0,3,2,0,0,BB       ,ESP,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Contract,104,1,1,Check-Out,2015-11-13
0,4,2016,June,23,2,1,3,2,0,0,BB       ,ISR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Transient,128.59,0,1,Check-Out,2016-06-06
0,3,2016,June,24,10,0,2,1,0,0,BB       ,PRT,Offline TA/TO,TA/TO,0,0,0,A               ,B               ,1,No Deposit     ,187,       NULL,0,Transient-Party,120,0,0,Check-Out,2016-06-12
1,39,2017,February,7,16,1,3,3,0,0,BB       ,LUX,Online TA,TA/TO,0,0,0,E               ,E               ,0,No Deposit     ,9,       NULL,0,Transient,113.9,0,2,Canceled,2017-01-17
0,33,2016,October,41,6,0,1,2,0,0,SC       ,FRA,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Transient,126,0,1,Check-Out,2016-10-07
1,47,2016,June,23,4,1,1,2,0,0,BB       ,CHE,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,9,       NULL,0,Transient,131.4,0,0,Canceled,2016-05-31
0,43,2016,November,48,21,1,2,1,0,0,BB       ,GRC,Direct,Direct,0,0,0,A               ,A               ,1,No Deposit     ,14,       NULL,0,Transient,88,0,0,Check-Out,2016-11-24
0,13,2015,September,39,20,2,3,1,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,7,       NULL,0,Transient,90.98,0,1,Check-Out,2015-09-25
1,62,2017,April,14,6,0,3,1,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,Non Refund     ,       NULL,       NULL,0,Transient,135,0,0,Canceled,2017-02-03
0,12,2015,August,32,5,0,3,2,0,0,BB       ,RUS,Corporate,Corporate,0,0,0,A               ,A               ,0,No Deposit     ,       NULL,38,0,Transient-Party,65,0,0,Check-Out,2015-08-08
1,195,2016,July,31,25,1,3,2,0,0,SC       ,NLD,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Transient,80.75,0,0,Canceled,2016-01-15
0,101,2016,July,29,13,0,2,2,2,0,BB       ,CHE,Direct,Direct,0,0,0,F               ,F               ,0,No Deposit     ,14,       NULL,0,Transient,173.7,0,1,Check-Out,2016-07-15
0,69,2016,April,17,17,2,2,2,0,0,BB       ,BEL,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,9,       NULL,0,Transient,110.08,0,2,Check-Out,2016-04-21
0,186,2016,August,36,28,1,0,2,1,0,BB       ,DEU,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Transient,112.5,0,0,Check-Out,2016-08-29
0,0,2017,August,32,7,1,2,1,0,0,BB       ,PRT,Corporate,Corporate,1,0,9,A               ,A               ,0,No Deposit     ,       NULL,485,0,Transient,75,0,3,Check-Out,2017-08-10
1,150,2016,January,1,2,2,1,2,0,0,HB       ,PRT,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,Non Refund     ,21,       NULL,91,Transient,101,0,0,Canceled,2015-11-04
0,213,2017,August,35,28,1,3,1,0,0,HB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,1,No Deposit     ,19,       NULL,0,Transient-Party,104,0,0,Check-Out,2017-09-01
1,213,2017,May,18,1,1,0,2,0,0,SC       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,10,       NULL,0,Transient,99,0,0,Canceled,2016-10-01
0,269,2016,December,53,29,2,3,1,0,0,BB       ,SWE,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,12,       NULL,0,Transient-Party,70,0,0,Check-Out,2017-01-03
1,105,2017,May,20,19,0,2,1,0,0,BB       ,PRT,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,Non Refund     ,       NULL,       NULL,0,Transient,160,0,0,Canceled,2017-02-03
0,60,2017,July,31,30,2,1,3,0,0,BB       ,BEL,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,9,       NULL,0,Transient,189.33,0,1,Check-Out,2017-08-02
1,177,2017,August,35,31,0,3,2,0,0,BB       ,PRT,Offline TA/TO,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,52,       NULL,0,Transient,95.1,0,1,Canceled,2017-07-26
0,95,2016,May,19,6,1,2,2,0,0,BB       ,DEU,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,168,       NULL,0,Transient,80.75,0,0,Check-Out,2016-05-09
0,71,2016,October,41,7,0,1,2,0,0,BB       ,CHE,Online TA,TA/TO,0,0,0,B               ,B               ,1,No Deposit     ,9,       NULL,0,Transient,108,0,1,Check-Out,2016-10-08
1,327,2015,September,37,9,0,2,2,0,0,BB       ,PRT,Groups,TA/TO,0,1,0,A               ,A               ,0,Non Refund     ,1,       NULL,0,Transient-Party,62,0,0,Canceled,2015-07-02
0,140,2017,April,17,28,2,2,2,0,0,BB       ,FRA,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,119,       NULL,0,Transient-Party,130,0,0,Check-Out,2017-05-02
0,104,2017,April,15,13,2,3,3,0,0,BB       ,DEU,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,16,       NULL,0,Transient,116.1,0,2,Check-Out,2017-04-18
1,262,2015,November,46,9,1,2,2,0,0,BB       ,PRT,Groups,TA/TO,0,1,0,A               ,A               ,0,Non Refund     ,1,       NULL,0,Transient,62.8,0,0,Canceled,2015-09-04
0,233,2016,September,36,3,1,1,1,0,0,HB       ,ITA,Groups,TA/TO,0,0,0,A               ,A               ,1,No Deposit     ,1,       NULL,0,Transient-Party,73,0,0,Check-Out,2016-09-05
0,1,2015,September,37,6,2,0,1,0,0,BB       ,FRA,Groups,TA/TO,0,0,0,A               ,B               ,0,No Deposit     ,1,       NULL,0,Transient-Party,75,0,0,Check-Out,2015-09-08
0,67,2016,April,16,11,1,4,2,0,0,BB       ,ITA,Direct,Direct,0,0,0,D               ,D               ,0,No Deposit     ,14,       NULL,0,Transient,107.1,0,1,Check-Out,2016-04-16
1,122,2016,July,31,30,2,2,3,0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,9,       NULL,0,Transient,142.2,0,0,Canceled,2016-04-02
0,151,2016,January,4,19,0,3,1,0,0,BB       ,DNK,Offline TA/TO,TA/TO,0,0,0,A               ,D               ,3,No Deposit     ,19,       NULL,63,Transient-Party,71,0,0,Check-Out,2016-01-22
1,156,2016,August,34,20,2,2,3,0,0,BB       ,ISR,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,9,       NULL,0,Transient,130.05,0,0,Canceled,2016-04-10
1,184,2017,August,32,10,0,3,2,0,0,HB       ,FRA,Online TA,TA/TO,0,0,0,A               ,A               ,2,No Deposit     ,9,       NULL,0,Transient,164.7,0,0,Canceled,2017-06-12
0,53,2015,August,35,24,1,1,2,0,0,BB       ,ESP,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,1,       NULL,0,Transient-Party,62,0,0,Check-Out,2015-08-26
0,202,2016,August,34,15,1,2,2,1,0,BB       ,ITA,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Transient,115.5,0,2,Check-Out,2016-08-18
1,304,2016,November,45,3,0,3,2,0,0,BB       ,PRT,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,Non Refund     ,21,       NULL,0,Transient,89,0,0,Canceled,2016-02-01
1,489,2016,November,46,10,0,1,1,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,Non Refund     ,1,       NULL,0,Transient,51.4,0,0,Canceled,2015-10-21
1,14,2017,January,4,24,0,4,2,0,0,BB       ,PRT,Direct,Direct,0,0,0,A               ,A               ,1,No Deposit     ,14,       NULL,0,Transient,98,0,0,No-Show,2017-01-24
1,64,2016,April,18,29,1,2,2,0,0,BB       ,LUX,Online TA,TA/TO,0,0,0,A               ,B               ,1,No Deposit     ,9,       NULL,0,Transient,126.9,0,1,Canceled,2016-04-20
0,14,2016,November,46,7,1,1,1,0,0,BB       ,BEL,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Transient,189.5,0,1,Check-Out,2016-11-09
1,177,2017,July,27,3,1,1,3,0,0,BB       ,IRL,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,9,       NULL,0,Transient,156.6,0,0,Canceled,2017-03-22
0,2,2016,June,24,8,0,1,1,0,0,BB       ,ESP,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,7,       NULL,0,Transient,84.85,0,1,Check-Out,2016-06-09
0,5,2017,June,23,5,1,0,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Transient,160,0,1,Check-Out,2017-06-06
0,141,2015,August,32,5,0,2,2,0,0,BB       ,FRA,Online TA,TA/TO,0,0,0,A               ,D               ,0,No Deposit     ,9,       NULL,0,Transient,85.5,1,1,Check-Out,2015-08-07
1,304,2016,November,45,3,0,3,2,0,0,BB       ,PRT,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,Non Refund     ,21,       NULL,0,Transient,89,0,0,Canceled,2016-02-01
0,103,2016,August,32,2,0,2,3,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,9,       NULL,0,Transient,137.7,0,1,Check-Out,2016-08-04
1,88,2015,September,39,26,2,2,2,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,Non Refund     ,1,       NULL,0,Transient,170,0,0,Canceled,2015-08-21
1,283,2017,April,16,20,0,3,2,0,0,SC       ,TUR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Transient,99,0,0,Canceled,2016-07-13
0,151,2016,July,28,5,1,5,3,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,9,       NULL,0,Transient,137.13,0,1,Check-Out,2016-07-11
1,197,2017,July,30,23,2,1,2,0,0,BB       ,CN,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,9,       NULL,0,Transient,180,0,0,Canceled,2017-01-09
0,61,2015,October,41,4,2,0,1,0,0,BB       ,FRA,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,1,No Deposit     ,12,       NULL,0,Transient-Party,73,0,0,Check-Out,2015-10-06
1,134,2017,February,8,25,0,1,1,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,30,       NULL,0,Transient-Party,75,0,0,No-Show,2017-02-25
0,140,2016,July,28,8,0,1,2,2,0,BB       ,BEL,Online TA,TA/TO,0,0,0,F               ,F               ,0,No Deposit     ,9,       NULL,0,Transient,195.3,1,2,Check-Out,2016-07-09
1,183,2017,June,23,8,0,2,1,0,0,BB       ,PRT,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,Non Refund     ,86,       NULL,0,Transient,120,0,0,Canceled,2016-12-07
1,48,2017,February,8,22,0,2,1,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,       NULL,       NULL,0,Transient-Party,65,0,1,Canceled,2017-02-20
1,151,2017,August,34,21,1,3,2,0,0,SC       ,IRL,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Transient,118.75,0,0,Canceled,2017-03-29
1,14,2016,April,16,16,2,1,2,1,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Transient,127.67,0,0,Canceled,2016-04-12
1,66,2016,June,25,17,1,2,2,0,0,BB       ,DEU,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Transient,126.9,0,0,Canceled,2016-04-12
1,52,2017,March,11,13,1,1,1,0,0,BB       ,PRT,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,Non Refund     ,56,       NULL,0,Transient,80,0,0,Canceled,2017-01-20
0,0,2015,September,37,8,0,1,1,0,0,BB       ,PRT,Corporate,Direct,0,0,0,A               ,A               ,0,No Deposit     ,       NULL,       NULL,0,Transient,114,0,0,Check-Out,2015-09-09
1,17,2016,May,21,15,4,8,1,0,0,BB       ,PRT,Aviation,Corporate,0,0,0,D               ,A               ,1,No Deposit     ,       NULL,153,0,Transient,110,0,0,No-Show,2016-05-15
1,181,2017,June,23,8,0,2,2,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,Non Refund     ,58,       NULL,0,Transient,100,0,0,Canceled,2017-01-24
0,1,2017,May,19,9,0,1,1,0,0,SC       ,NLD,Online TA,TA/TO,0,0,0,A               ,A               ,1,No Deposit     ,9,       NULL,0,Transient,130,0,0,Check-Out,2017-05-10
1,156,2017,April,17,26,0,3,2,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,Non Refund     ,37,       NULL,0,Transient,100,0,0,Canceled,2016-11-21
0,249,2016,September,37,6,0,3,2,0,0,BB       ,PRT,Direct,Direct,0,0,0,A               ,A               ,3,No Deposit     ,14,       NULL,0,Transient,108.1,1,1,Check-Out,2016-09-09
0,121,2017,May,20,20,2,1,1,0,0,BB       ,NLD,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Transient,117,0,1,Check-Out,2017-05-23
